243,605911.8921,3012.773826,-0.417121723,-0.000613383,1.07E-07,-3.11E-10,4220416.867,1510.052367,-2.905418392,0.000196563,-5.08E-07,1.24E-10,5058017.532,-3.646333983,-3.482039246,0.000651698,-7.25E-07,3.62E-10,5,,,,6615329.856
244,608924.2482,3011.937743,-0.418961233,-0.000612958,1.05E-07,-3.10E-10,4221924.014,1504.242118,-2.90483175,0.000194532,-5.07E-07,1.23E-10,5058010.404,-10.60846028,-3.480088501,0.0006488,-7.24E-07,3.59E-10,5,,,,6616562.579
245,611935.7664,3011.097982,-0.420799478,-0.00061254,1.04E-07,-3.09E-10,4223425.352,1498.433036,-2.904251196,0.000192504,-5.07E-07,1.21E-10,5057996.316,-17.56669378,-3.47814644,0.000645909,-7.22E-07,3.57E-10,5,,,,6617787.683
246,614946.4429,3010.254546,-0.422636476,-0.000612127,1.02E-07,-3.09E-10,4224920.881,1492.625109,-2.903676723,0.000190478,-5.06E-07,1.20E-10,5057975.272,-24.52105182,-3.476213041,0.000643025,-7.20E-07,3.55E-10,5,,,,6619005.169
247,617956.2742,3009.407437,-0.424472247,-0.000611721,1.01E-07,-3.08E-10,4226410.602,1486.818325,-2.903108323,0.000188455,-5.06E-07,1.19E-10,5057947.275,-31.4715517,-3.474288283,0.000640148,-7.18E-07,3.53E-10,5,,,,6620215.04
248,620965.2566,3008.556658,-0.426306808,-0.000611321,9.92E-08,-3.07E-10,4227894.518,1481.012671,-2.90254599,0.000186434,-5.05E-07,1.18E-10,5057912.33,-38.4182107,-3.472372144,0.000637279,-7.17E-07,3.51E-10,5,,,,6621417.299
249,623973.3863,3007.702211,-0.428140178,-0.000610927,9.77E-08,-3.06E-10,4229372.628,1475.208137,-2.901989715,0.000184416,-5.04E-07,1.17E-10,5057870.44,-45.36104601,-3.470464603,0.000634416,-7.15E-07,3.49E-10,5,,,,6622611.947
250,626980.6598,3006.844098,-0.429972376,-0.000610539,9.62E-08,-3.05E-10,4230844.934,1469.404708,-2.901439493,0.000182399,-5.04E-07,1.15E-10,5057821.609,-52.30007483,-3.46856564,0.000631561,-7.13E-07,3.47E-10,5,,,,6623798.988
251,629987.0733,3005.982322,-0.431803419,-0.000610158,9.47E-08,-3.04E-10,4232311.438,1463.602375,-2.900895316,0.000180386,-5.03E-07,1.14E-10,5057765.841,-59.23531427,-3.466675233,0.000628712,-7.11E-07,3.45E-10,5,,,,6624978.424
252,632992.6232,3005.116885,-0.433633327,-0.000609782,9.31E-08,-3.04E-10,4233772.139,1457.801123,-2.900357177,0.000178374,-5.03E-07,1.13E-10,5057703.14,-66.16678145,-3.464793362,0.00062587,-7.10E-07,3.43E-10,5,,,,6626150.258
253,635997.3058,3004.247789,-0.435462117,-0.000609412,9.16E-08,-3.03E-10,4235227.04,1452.000942,-2.89982507,0.000176365,-5.02E-07,1.12E-10,5057633.509,-73.0944934,-3.462920005,0.000623035,-7.08E-07,3.41E-10,5,,,,6627314.491
254,639001.1176,3003.375037,-0.437289807,-0.000609049,9.01E-08,-3.02E-10,4236676.142,1446.201819,-2.899298988,0.000174357,-5.02E-07,1.11E-10,5057556.952,-80.01846713,-3.461055144,0.000620207,-7.06E-07,3.39E-10,5,,,,6628471.127
255,642004.0547,3002.498631,-0.439116416,-0.000608691,8.86E-08,-3.01E-10,4238119.444,1440.403742,-2.898778924,0.000172353,-5.01E-07,1.09E-10,5057473.473,-86.93871962,-3.459198756,0.000617386,-7.04E-07,3.37E-10,5,,,,6629620.167
